name,specialization,phone,rating,review_count,address,latitude,longitude,google_place_url,scraped_at
Beauty Hut,Beauty Parlor,+92514572164,4.6,,"
Fifth Road، B-6 Commercial Market Rd، adjacent lime light, Block B Satellite Town, Rawalpindi, Pakistan",33.6380377,73.0736602,https://www.google.com/maps/place/Beauty+Hut/data=!4m7!3m6!1s0x38df9520b8a6c35f:0xdd89f6ad64033524!8m2!3d33.6380377!4d73.0736602!16s%2Fg%2F11dxh7b4j3!19sChIJX8OmuCCV3zgRJDUDZK32id0?authuser=0&hl=en&rclk=1,2026-05-21T20:48:04.419634
Jugnu wasim,Beauty Parlor,+92518744486,4.6,,"
Shop # 7A, Ground Floor, Rafay Mall, Peshawar Rd, Westridge, Rawalpindi, 46000, Pakistan",33.6070233,73.0151363,https://www.google.com/maps/place/Jugnu+wasim/data=!4m7!3m6!1s0x38df95ecebc17491:0xf6fb56d302fa94d1!8m2!3d33.6070233!4d73.0151363!16s%2Fg%2F11gwn52nm4!19sChIJkXTB6-yV3zgR0ZT6AtNW-_Y?authuser=0&hl=en&rclk=1,2026-05-21T20:48:09.944821
Zile Huma the Caring Salon,Beauty Parlor,+923215840883,4.8,,"
Lane Number 4, near Wings Bakery, Westridge 1, Rawalpindi, 46000, Pakistan",33.6029502,73.0235758,https://www.google.com/maps/place/Zile+Huma+the+Caring+Salon/data=!4m7!3m6!1s0x38df95479f116c6d:0xffd13003d8817472!8m2!3d33.6029502!4d73.0235758!16s%2Fg%2F11lgpzl0yc!19sChIJbWwRn0eV3zgRcnSB2AMw0f8?authuser=0&hl=en&rclk=1,2026-05-21T20:48:14.894462
"Nosheen,s Beauty Salon",Beauty Parlor,+923085859556,4.7,,"
Rafay mall westridge Peshawar, road, Westridge 1, Rawalpindi, 46000, Pakistan",33.6075597,73.0144559,"https://www.google.com/maps/place/Nosheen,s+Beauty+Salon/data=!4m7!3m6!1s0x38df95c70f31ee5b:0x198b11546e0f5c9c!8m2!3d33.6075597!4d73.0144559!16s%2Fg%2F11sz2tl6g5!19sChIJW-4xD8eV3zgRnFwPblQRixk?authuser=0&hl=en&rclk=1",2026-05-21T20:48:19.471848
Depilex Beauty Clinic Westridge Rawalpindi,Beauty Parlor,+92515491499,4.1,,"
Pasban Shopping Complex Rd, Westridge 1, Rawalpindi, 46060, Pakistan",33.6119637,73.0223244,https://www.google.com/maps/place/Depilex+Beauty+Clinic+Westridge+Rawalpindi/data=!4m7!3m6!1s0x38df95f97e9a1fdf:0x6aa69681716c753d!8m2!3d33.6119637!4d73.0223244!16s%2Fg%2F11gjhg8ry0!19sChIJ3x-afvmV3zgRPXVscYGWpmo?authuser=0&hl=en&rclk=1,2026-05-21T20:48:24.907454
Glam & Beauty Salon ( A House of Brides ),Beauty Parlor,+923365082953,4.8,,"
Misrial Rd, Friends Colony, Rawalpindi, 46000, Pakistan",33.6035958,73.0049467,https://www.google.com/maps/place/Glam+%26+Beauty+Salon+%28+A+House+of+Brides+%29/data=!4m7!3m6!1s0x38df957388157aeb:0x85cc735dc14fc90f!8m2!3d33.6035958!4d73.0049467!16s%2Fg%2F11q9hp041n!19sChIJ63oViHOV3zgRD8lPwV1zzIU?authuser=0&hl=en&rclk=1,2026-05-21T20:48:30.519766
Noor Beauty Parlor,Beauty Parlor,+923335770837,4.9,,"
Shabbir Ln, Siham Rawalpindi, 46000, Pakistan",33.6095813,72.995331,https://www.google.com/maps/place/Noor+Beauty+Parlor/data=!4m7!3m6!1s0x38df95f6d4d65003:0xf4947b82928c4e55!8m2!3d33.6095813!4d72.995331!16s%2Fg%2F11ll769s0d!19sChIJA1DW1PaV3zgRVU6MkoJ7lPQ?authuser=0&hl=en&rclk=1,2026-05-21T20:48:35.204939
Lily Guo Li Fong - Owner- Chinese Beauty Parlour(For Ladies Only),Beauty Parlor,+923075254526,4.1,,"
Westridge Bazar Rd, Westridge 1, Rawalpindi, 46000, Pakistan",33.6089488,73.0210732,https://www.google.com/maps/place/Lily+Guo+Li+Fong+-+Owner-+Chinese+Beauty+Parlour%28For+Ladies+Only%29/data=!4m7!3m6!1s0x38df946a0ae52afd:0xe2d8f62f50114db0!8m2!3d33.6089488!4d73.0210732!16s%2Fg%2F11c1g8bq6m!19sChIJ_SrlCmqU3zgRsE0RUC_22OI?authuser=0&hl=en&rclk=1,2026-05-21T20:48:39.739377
Beauty Lounge by Ammara (Salon),Beauty Parlor,+923235696161,4.3,,"
Qasim Market, Range Rd, near Fareed family hospital, Afzal Town, Rawalpindi, 46000, Pakistan",33.5982345,73.0230136,https://www.google.com/maps/place/Beauty+Lounge+by+Ammara+%28Salon%29/data=!4m7!3m6!1s0x38df9564330e5525:0x8565aad11de55be6!8m2!3d33.5982345!4d73.0230136!16s%2Fg%2F11n6lrk_gl!19sChIJJVUOM2SV3zgR5lvlHdGqZYU?authuser=0&hl=en&rclk=1,2026-05-21T20:48:51.852896
Beauty perfection salon and gym,Beauty Parlor,+923105609000,4.5,,"
House no 4, Range Rd, near Mjs bakery, Rawalpindi, 46000, Pakistan",33.5971023,73.0288693,https://www.google.com/maps/place/Beauty+perfection+salon+and+gym/data=!4m7!3m6!1s0x38df957832011901:0x7a6a96b05e945d8e!8m2!3d33.5971023!4d73.0288693!16s%2Fg%2F11fm5wttvl!19sChIJARkBMniV3zgRjl2UXrCWano?authuser=0&hl=en&rclk=1,2026-05-21T20:48:56.439375
Sisters Lounge Salon,Beauty Parlor,+923707429609,4.8,,"
1027/3 03, opposite Allied School, Cantt View Colony, Rawalpindi, 46000, Pakistan",33.6011125,73.0060645,https://www.google.com/maps/place/Sisters+Lounge+Salon/data=!4m7!3m6!1s0x38df95afd3f36fb1:0xfce3761b7c5c97e5!8m2!3d33.6011125!4d73.0060645!16s%2Fg%2F11y2qhwfdt!19sChIJsW_z06-V3zgR5ZdcfBt24_w?authuser=0&hl=en&rclk=1,2026-05-21T20:49:00.616651
Beauty Box Salon,Beauty Parlor,+92515124716,4.3,,"
House No 19, H2WH+VC4, New#122 Range Rd, opposite King's marriage Hall, Qasim Market, Rawalpindi, 46000, Pakistan",33.5970522,73.0288766,https://www.google.com/maps/place/Beauty+Box+Salon/data=!4m7!3m6!1s0x38df950e24e217e5:0x75a4cc75a1991772!8m2!3d33.5970522!4d73.0288766!16s%2Fg%2F11k3qnln1l!19sChIJ5RfiJA6V3zgRcheZoXXMpHU?authuser=0&hl=en&rclk=1,2026-05-21T20:49:05.534704
Creation Salon And Academy,Beauty Parlor,+923350010800,4.8,,"
B, 688, opposite to rabiaz zone, near Qalandri biryaniB Block Back side of jazeera foods, B-Block Block B Satellite Town, Rawalpindi, 46000, Pakistan",33.635977,73.069769,https://www.google.com/maps/place/Creation+Salon+And+Academy/data=!4m7!3m6!1s0x38df95349f132b3b:0xe08e1f802512f70c!8m2!3d33.635977!4d73.069769!16s%2Fg%2F11s2qcz5n7!19sChIJOysTnzSV3zgRDPcSJYAfjuA?authuser=0&hl=en&rclk=1,2026-05-21T20:49:08.991586
Daneen beauty salon/JANAT NAEEM,Beauty Parlor,+923365361006,4.8,,"
Data Ganj Bakhsh Road 6th road, Dhhok kashmiriyan, Dhok, Shamsabad, kashmiriyan, 46000, Pakistan",33.6440765,73.084513,https://www.google.com/maps/place/Daneen+beauty+salon%2FJANAT+NAEEM/data=!4m7!3m6!1s0x38df952c7fe13fcb:0x50235beb05ccc61a!8m2!3d33.6440765!4d73.084513!16s%2Fg%2F11cm0j56zf!19sChIJyz_hfyyV3zgRGsbMBetbI1A?authuser=0&hl=en&rclk=1,2026-05-21T20:49:13.919764
Exclusive Beauty Salon,Beauty Parlor,+923235105076,3.9,,"
CSD Super Mall,، تمیز الدین روڈ, Rawalpindi, 46000, Pakistan",33.5863,73.054935,https://www.google.com/maps/place/Exclusive+Beauty+Salon/data=!4m7!3m6!1s0x38df937aec03f285:0x2858755404e11254!8m2!3d33.5863!4d73.054935!16s%2Fg%2F11bx1y1tf6!19sChIJhfID7HqT3zgRVBLhBFR1WCg?authuser=0&hl=en&rclk=1,2026-05-21T20:49:19.444049
Nikhar Beauty Salon,Beauty Parlor,+92514427324,4.2,,"
House No D6, J3R7+CRX, 6th Rd, D Block Block D Satellite Town, Rawalpindi, Pakistan",33.6432871,73.0659961,https://www.google.com/maps/place/Nikhar+Beauty+Salon/data=!4m7!3m6!1s0x38df952224a64ac9:0x8282d5d5eaac977d!8m2!3d33.6432871!4d73.0659961!16s%2Fg%2F1tdd3n2n!19sChIJyUqmJCKV3zgRfZes6tXVgoI?authuser=0&hl=en&rclk=1,2026-05-21T20:49:25.637317
Her Beauty Salon,Beauty Parlor,+923179648311,5.0,,"
Byco Pump, New, Range Rd, near Jamia tul Harmain, Afshan Colony, Rawalpindi, 46000, Pakistan",33.5989328,73.0157502,https://www.google.com/maps/place/Her+Beauty+Salon/data=!4m7!3m6!1s0x38df95e5040786e3:0xce984d2ebe281bec!8m2!3d33.5989328!4d73.0157502!16s%2Fg%2F11t_w4bnkg!19sChIJ44YHBOWV3zgR7Bsovi5NmM4?authuser=0&hl=en&rclk=1,2026-05-21T20:49:29.199874
Parisa's Beauty Salon,Beauty Parlor,+923205206347,4.7,,"
Street No. 43, Sector 3 Gulshan Abad, Rawalpindi, 46000, Pakistan",33.5295185,73.0648196,https://www.google.com/maps/place/Parisa%27s+Beauty+Salon/data=!4m7!3m6!1s0x38df9355539a4009:0x6d2be42f9d91616d!8m2!3d33.5295185!4d73.0648196!16s%2Fg%2F11j83xfxx9!19sChIJCUCaU1WT3zgRbWGRnS_kK20?authuser=0&hl=en&rclk=1,2026-05-21T20:49:35.049514
Paradise Beauty Salon,Beauty Parlor,,5.0,,"
House No. 170, 65, Sector 4A Khayaban e Sir Syed, Rawalpindi, Pakistan",33.6426358,73.0488618,https://www.google.com/maps/place/Paradise+Beauty+Salon/data=!4m7!3m6!1s0x38df950074fd6143:0x62df8b1d1e627b98!8m2!3d33.6426358!4d73.0488618!16s%2Fg%2F11x7ksys7s!19sChIJQ2H9dACV3zgRmHtiHh2L32I?authuser=0&hl=en&rclk=1,2026-05-21T20:49:40.190175
Lush Beauty Salon - Commercial Market Branch,Beauty Parlor,+923335677334,4.3,,"
J3QF+64H, Commercial Market Rd, B-Block Block B Satellite Town, Rawalpindi, Pakistan",33.6380528,73.0728579,https://www.google.com/maps/place/Lush+Beauty+Salon+-+Commercial+Market+Branch/data=!4m7!3m6!1s0x38df9527800fa073:0x76c68e023ba9586!8m2!3d33.6380528!4d73.0728579!16s%2Fg%2F11f3n9q5qk!19sChIJc6APgCeV3zgRhpW6I-BobAc?authuser=0&hl=en&rclk=1,2026-05-21T20:49:44.832768
SAMRA's BEAUTY LOUNGE,Beauty Parlor,+923315035773,4.8,,"
H-57/E, 4 Lane 10, B Block Sector Airport Housing Society, Rawalpindi, 46000, Pakistan",33.5847094,73.1204615,https://www.google.com/maps/place/SAMRA%27s+BEAUTY+LOUNGE/data=!4m7!3m6!1s0x38dfed485de6a0bd:0x603a4c03f45ba275!8m2!3d33.5847094!4d73.1204615!16s%2Fg%2F11tj9lzwsy!19sChIJvaDmXUjt3zgRdaJb9ANMOmA?authuser=0&hl=en&rclk=1,2026-05-21T20:49:49.473418
Galaxy Beauty Spot,Beauty Parlor,+923445208347,4.5,,"
J2PR+JCW, street 35, Khayaban e Sir Syed, Rawalpindi, Pakistan",33.6366193,73.041078,https://www.google.com/maps/place/Galaxy+Beauty+Spot/data=!4m7!3m6!1s0x38df9500864f9e2f:0xddf1cee91b64b932!8m2!3d33.6366193!4d73.041078!16s%2Fg%2F11f0wy9813!19sChIJL55PhgCV3zgRMrlkG-nO8d0?authuser=0&hl=en&rclk=1,2026-05-21T20:49:54.048468
Kiran Beauty Salon,Beauty Parlor,+923005121252,4.9,,"
Lane Number 12, Khayaban-e-Shifa Khayaban e Shifa Shadman Town, Rawalpindi, 44000, Pakistan",33.5543408,73.0134707,https://www.google.com/maps/place/Kiran+Beauty+Salon/data=!4m7!3m6!1s0x38df93d17d7d3873:0xb2822cbc02453109!8m2!3d33.5543408!4d73.0134707!16s%2Fg%2F11q8v002_x!19sChIJczh9fdGT3zgRCTFFArwsgrI?authuser=0&hl=en&rclk=1,2026-05-21T20:49:59.265875
SONI'S Da Beauty Expert,Beauty Parlor,+923358233233,4.9,,"
Bahria, The fortune plot 43, first floor, food street, 7 phase, Bahria Town Intellectual Village, Islamabad, 46200, Pakistan",33.5299594,73.0996484,https://www.google.com/maps/place/SONI%27S+Da+Beauty+Expert/data=!4m7!3m6!1s0x38dfed8e9f2f83ab:0xc1eb6f2d2f489431!8m2!3d33.5299594!4d73.0996484!16s%2Fg%2F11hs32m1d8!19sChIJq4Mvn47t3zgRMZRILy1v68E?authuser=0&hl=en&rclk=1,2026-05-21T20:50:03.198595
GIA's beauty Salon,Beauty Parlor,+923155072704,4.6,,"
St. 9, Sector 4 Airport Housing Society, Rawalpindi, Pakistan",33.5855219,73.1196193,https://www.google.com/maps/place/GIA%27s+beauty+Salon/data=!4m7!3m6!1s0x38dfed8ee31cfea7:0xf910d3ba5af2ccf1!8m2!3d33.5855219!4d73.1196193!16s%2Fg%2F11ndx8clx0!19sChIJp_4c447t3zgR8czyWrrTEPk?authuser=0&hl=en&rclk=1,2026-05-21T20:50:13.469276
The Beauty Station,Beauty Parlor,+923306119877,4.7,,"
Plaza 97 shop 101, F3HV+MQW, Sector E1, Phase 8 Bahria Town, Rawalpindi, Pakistan",33.4793426,73.0941387,https://www.google.com/maps/place/The+Beauty+Station/data=!4m7!3m6!1s0x38dff359587be5a3:0xce493d94570f6c67!8m2!3d33.4793426!4d73.0941387!16s%2Fg%2F11sfbfdwf7!19sChIJo-V7WFnz3zgRZ2wPV5Q9Sc4?authuser=0&hl=en&rclk=1,2026-05-21T20:50:23.531313
Kirans Beauty Salon,Beauty Parlor,+923345013724,4.8,,"
Roomi Rd, Westridge II Westridge 2, Rawalpindi, 46000, Pakistan",33.609872,73.0374754,https://www.google.com/maps/place/Kirans+Beauty+Salon/data=!4m7!3m6!1s0x38df95ea71ae02eb:0x7e4ab3b3dc7fcc38!8m2!3d33.609872!4d73.0374754!16s%2Fg%2F11xp45sqxr!19sChIJ6wKuceqV3zgROMx_3LOzSn4?authuser=0&hl=en&rclk=1,2026-05-21T20:51:14.779018
TCG-THE CAR GARAGE,Car Mechanic,+923335369619,4.9,,"
St. 4, Westridge 1, Rawalpindi, 46000, Pakistan",33.6104849,73.0226034,https://www.google.com/maps/place/TCG-THE+CAR+GARAGE/data=!4m7!3m6!1s0x38df9529eaf5134f:0xfc264cb140beea62!8m2!3d33.6104849!4d73.0226034!16s%2Fg%2F11lc4b62qr!19sChIJTxP16imV3zgRYuq-QLFMJvw?authuser=0&hl=en&rclk=1,2026-05-21T20:52:46.216575
Gul Autos,Car Mechanic,+923345117788,4.6,,"
Gul Autos 32 Qasim Market, Peshawar Rd, Cantt, Rawalpindi, 46000, Pakistan",33.6002956,73.033225,https://www.google.com/maps/place/Gul+Autos/data=!4m7!3m6!1s0x38df9464b5efc7db:0x2a8f2f0a91c6b033!8m2!3d33.6002956!4d73.033225!16s%2Fg%2F11bxfsd6kb!19sChIJ28fvtWSU3zgRM7DGkQovjyo?authuser=0&hl=en&rclk=1,2026-05-21T20:52:56.459936
Autoreforms,Car Mechanic,+923369666969,4.2,,"
Kh#319, Rawal Rd, adjacent Ali Nawaz Chowk, Chaklala Cantt., Rawalpindi, 46000, Pakistan",33.6179527,73.0825681,https://www.google.com/maps/place/Autoreforms/data=!4m7!3m6!1s0x38df94ca078ffa41:0x653a91056534b6cf!8m2!3d33.6179527!4d73.0825681!16s%2Fg%2F11c2qsqp9t!19sChIJQfqPB8qU3zgRz7Y0ZQWROmU?authuser=0&hl=en&rclk=1,2026-05-21T20:53:00.944023
"Waseem Auto EFI Auto Electrician auto Mechanic ,Car Ac and Hybrid Workshop",Car Mechanic,+923374866887,4.8,,"
Sector 2 Gulshan Abad, Rawalpindi, Pakistan",33.5333171,73.0566597,"https://www.google.com/maps/place/Waseem+Auto+EFI+Auto+Electrician+auto+Mechanic+,Car+Ac+and+Hybrid+Workshop/data=!4m7!3m6!1s0x38df93006638de21:0xee4a57b23aab985b!8m2!3d33.5333171!4d73.0566597!16s%2Fg%2F11x2cx84y7!19sChIJId44ZgCT3zgRW5irOrJXSu4?authuser=0&hl=en&rclk=1",2026-05-21T20:54:20.634460
Adil Benz Auto Services,Car Mechanic,+923005060547,5.0,,"
Plot 30 Lane 2, Westridge III Westridge 3, Rawalpindi, 46060, Pakistan",33.6156647,73.0126208,https://www.google.com/maps/place/Adil+Benz+Auto+Services/data=!4m7!3m6!1s0x38df9500225835ad:0x8e35216e08234c0b!8m2!3d33.6156647!4d73.0126208!16s%2Fg%2F11w427cz8b!19sChIJrTVYIgCV3zgRC0wjCG4hNY4?authuser=0&hl=en&rclk=1,2026-05-21T20:54:26.887791
AutoTek Car Repair Workshop,Car Mechanic,+923456926911,5.0,,"
near Usman Autos, Koh e Noor Colony, Rawalpindi, 46000, Pakistan",33.6148343,72.9902078,https://www.google.com/maps/place/AutoTek+Car+Repair+Workshop/data=!4m7!3m6!1s0x38df97954c67b3e1:0xb97700e32e636584!8m2!3d33.6148343!4d72.9902078!16s%2Fg%2F11w7d20nd0!19sChIJ4bNnTJWX3zgRhGVjLuMAd7k?authuser=0&hl=en&rclk=1,2026-05-21T20:54:38.830736
Bilal Auto Workshop,Car Mechanic,+923365517744,4.8,,"
Defence Rd, near Askari 14 - Gate 2, Zulfiqar Colony Askari 14, Rawalpindi, Pakistan",33.544902,73.0645024,https://www.google.com/maps/place/Bilal+Auto+Workshop/data=!4m7!3m6!1s0x38df936ebc8c429d:0x29b5a483b93e22be!8m2!3d33.544902!4d73.0645024!16s%2Fg%2F11j01_nt8m!19sChIJnUKMvG6T3zgRviI-uYOktSk?authuser=0&hl=en&rclk=1,2026-05-21T20:54:49.379424
Punjab Auto Workshop RWP,Car Mechanic,+923145340324,3.9,,"
Nasser Abad, Peshawar Rd, near Punjab College, Naseerabad, Rawalpindi, 46000, Pakistan",33.6225626,72.9764027,https://www.google.com/maps/place/Punjab+Auto+Workshop+RWP/data=!4m7!3m6!1s0x38df97372831033d:0x7c15c25cf55d84fe!8m2!3d33.6225626!4d72.9764027!16s%2Fg%2F11k0lmtmt4!19sChIJPQMxKDeX3zgR_oRd9VzCFXw?authuser=0&hl=en&rclk=1,2026-05-21T20:54:54.016960
Japan Car Clinic Automobile workshop,Car Mechanic,+923215959056,4.3,,"
Chowk Japan Car Clinic Automobile Workshop, Range Rd, near Shalley Valley, Shalley Valley, Rawalpindi, 46000, Pakistan",33.5996979,73.0133399,https://www.google.com/maps/place/Japan+Car+Clinic+Automobile+workshop/data=!4m7!3m6!1s0x38df9412c1291a69:0x11de8c2b2dd9c8eb!8m2!3d33.5996979!4d73.0133399!16s%2Fg%2F11dyqt2zyp!19sChIJaRopwRKU3zgR68jZLSuM3hE?authuser=0&hl=en&rclk=1,2026-05-21T20:55:04.617240
Sher Khan Workshop Automatic and Hybrid Expert,Car Mechanic,+923335322762,4.7,,"
J32J+V2R, Rahimabad, Rawalpindi, 46000, Pakistan",33.6022264,73.0800247,https://www.google.com/maps/place/Sher+Khan+Workshop+Automatic+and+Hybrid+Expert/data=!4m7!3m6!1s0x38df94aec442ced3:0x80b0aca203c30441!8m2!3d33.6022264!4d73.0800247!16s%2Fg%2F11gd7769x7!19sChIJ085CxK6U3zgRQQTDA6KssIA?authuser=0&hl=en&rclk=1,2026-05-21T20:55:09.688863
Haji Autos Workshop,Car Mechanic,+923345541806,4.2,,"
Darya Abad Daryabad Gawal Mandi, Rawalpindi, 46000, Pakistan",33.6047936,73.0575605,https://www.google.com/maps/place/Haji+Autos+Workshop/data=!4m7!3m6!1s0x38df9490b7c8c0d3:0x7eb2e9410be32305!8m2!3d33.6047936!4d73.0575605!16s%2Fg%2F11g69z26yb!19sChIJ08DIt5CU3zgRBSPjC0Hpsn4?authuser=0&hl=en&rclk=1,2026-05-21T20:55:14.411123
Hybrid auto care workshop,Car Mechanic,+923474248926,4.4,,"
J3FG+WHR, Chah Sultan Rawalpindi, 46000, Pakistan",33.6249697,73.0763941,https://www.google.com/maps/place/Hybrid+auto+care+workshop/data=!4m7!3m6!1s0x38df95a92af7d087:0xcf3e8b5d76568d06!8m2!3d33.6249697!4d73.0763941!16s%2Fg%2F11vl83ypql!19sChIJh9D3KqmV3zgRBo1Wdl2LPs8?authuser=0&hl=en&rclk=1,2026-05-21T20:55:30.229388
Arham Auto Workshop,Car Mechanic,+923335450539,4.9,,"
J45J+7G4, Khanna Bridge, service road, Ghauri Model Town, west, Pakistan",33.6081394,73.131331,https://www.google.com/maps/place/Arham+Auto+Workshop/data=!4m7!3m6!1s0x38dfeb8b1aaf08d9:0xf6708b9e3fe5f090!8m2!3d33.6081394!4d73.131331!16s%2Fg%2F11glg4xfjr!19sChIJ2QivGovr3zgRkPDlP56LcPY?authuser=0&hl=en&rclk=1,2026-05-21T20:55:34.907215
Mudassir Auto Workshop,Car Mechanic,+923069104350,4.6,,"
Silk Bank near Hub Commercial Park, Abu Bakar avenue Phase، 8، Bahria Safari Valley Commercial Block Town, Rawalpindi, 46000, Pakistan",33.4924945,73.097215,https://www.google.com/maps/place/Mudassir+Auto+Workshop/data=!4m7!3m6!1s0x38dff343dc447c5f:0x7387f8b006f96c65!8m2!3d33.4924945!4d73.097215!16s%2Fg%2F11j54gth17!19sChIJX3xE3EPz3zgRZWz5BrD4h3M?authuser=0&hl=en&rclk=1,2026-05-21T20:55:39.806847
Ghani Auto Work shop,Car Mechanic,+923335374477,5.0,,"
Ahata shaikh ismail, Bank Rd, opposite cantonment hospital, Saddar, Rawalpindi, 46000, Pakistan",33.5974398,73.0515469,https://www.google.com/maps/place/Ghani+Auto+Work+shop/data=!4m7!3m6!1s0x38df95b3fc26930d:0x1b203a0b7d07655!8m2!3d33.5974398!4d73.0515469!16s%2Fg%2F11tjff6c_g!19sChIJDZMm_LOV3zgRVXbQt6ADsgE?authuser=0&hl=en&rclk=1,2026-05-21T20:55:44.532968
"Tehsildar auto mechanic, spare parts and repair shop",Car Mechanic,+923430001677,4.7,,"
J323+FRW, Adam Jee Rd, Saddar, Rawalpindi, 46000, Pakistan",33.6012391,73.0545935,"https://www.google.com/maps/place/Tehsildar+auto+mechanic,+spare+parts+and+repair+shop/data=!4m7!3m6!1s0x38df95004c0a7f51:0x51cbadb78ab019c4!8m2!3d33.6012391!4d73.0545935!16s%2Fg%2F11ld6vz1nr!19sChIJUX8KTACV3zgRxBmwirety1E?authuser=0&hl=en&rclk=1",2026-05-21T20:55:54.694612
Bajwa Auto Garage,Car Mechanic,+923491537301,5.0,,"
123, Rawalpindi, 46000, Pakistan",33.5214812,73.1105593,https://www.google.com/maps/place/Bajwa+Auto+Garage/data=!4m7!3m6!1s0x38dfedf12523c3bb:0xb2ab8980a10ab98e!8m2!3d33.5214812!4d73.1105593!16s%2Fg%2F11p1096c7r!19sChIJu8MjJfHt3zgRjrkKoYCJq7I?authuser=0&hl=en&rclk=1,2026-05-21T20:56:00.217527
A2Z Auto Workshop,Car Mechanic,+923053158060,3.7,,"
Main GT Road , Sawan Road , Near KIA MOTORS , Rawalpindi Near Bahria Phase 7-8 Gate, near KIA MOTORS, 46000, Pakistan",33.5457,73.1049499,https://www.google.com/maps/place/A2Z+Auto+Workshop/data=!4m7!3m6!1s0x38dfed866e88de8f:0xb1d581a0e6ef9c08!8m2!3d33.5457!4d73.1049499!16s%2Fg%2F11r1p6zfyf!19sChIJj96Ibobt3zgRCJzv5qCB1bE?authuser=0&hl=en&rclk=1,2026-05-21T20:56:04.267378
Dubai Auto Workshop,Car Mechanic,+923005186396,4.6,,"
Gakhar market, behind faiz ul islam, Gulistan-e-Jinnah Colony Faizabad, Rawalpindi, 46000, Pakistan",33.6617105,73.0851477,https://www.google.com/maps/place/Dubai+Auto+Workshop/data=!4m7!3m6!1s0x38df9535502e6f1d:0x2c3d781936661e48!8m2!3d33.6617105!4d73.0851477!16s%2Fg%2F12mkzzwgn!19sChIJHW8uUDWV3zgRSB5mNhl4PSw?authuser=0&hl=en&rclk=1,2026-05-21T20:56:09.260052
Peak Performance Auto Workshop,Car Mechanic,+923499129268,,,"
303, near capital international hospital, I 8/4 I-8, PJ, 40150, Pakistan",33.6657743,73.0728387,https://www.google.com/maps/place/Peak+Performance+Auto+Workshop/data=!4m7!3m6!1s0x38df95de88a181b9:0x7d5f86b8ec1fa99c!8m2!3d33.6657743!4d73.0728387!16s%2Fg%2F11p1021nch!19sChIJuYGhiN6V3zgRnKkf7LiGX30?authuser=0&hl=en&rclk=1,2026-05-21T20:56:14.098087
Lubestar 2 Auto Workshop,Car Mechanic,+923315953140,4.6,,"
Morgah Rd, adjacent Askari bank, Rawalpindi, 46000, Pakistan",33.5345529,73.0749476,https://www.google.com/maps/place/Lubestar+2+Auto+Workshop/data=!4m7!3m6!1s0x38df93955de9b45d:0x2633e8b08c7ddcc8!8m2!3d33.5345529!4d73.0749476!16s%2Fg%2F11j138gfkf!19sChIJXbTpXZWT3zgRyNx9jLDoMyY?authuser=0&hl=en&rclk=1,2026-05-21T20:56:18.240284
Lodhi Autos,Car Mechanic,+923009556680,4.2,,"
Lane 1, Near Attock Petrol Pump, Service Lane, Old Airport Rd, Chaklala Cantt., Rawalpindi, 46000, Pakistan",33.6030804,73.1198294,https://www.google.com/maps/place/Lodhi+Autos/data=!4m7!3m6!1s0x38dfeb5d98bff46f:0xaa4b0e95884302db!8m2!3d33.6030804!4d73.1198294!16s%2Fg%2F12jf_zthg!19sChIJb_S_mF3r3zgR2wJDiJUOS6o?authuser=0&hl=en&rclk=1,2026-05-21T20:56:22.934185
Universal Auto Workshop,Car Mechanic,+923335105690,4.6,,"
Street Number 1 New Gulzar-E-Quaid, New Gulzar-e-Quaid Housing Colony Gulzar e Quaid, Rawalpindi, Pakistan",33.6006476,73.1301064,https://www.google.com/maps/place/Universal+Auto+Workshop/data=!4m7!3m6!1s0x38dfec81f3fe3c77:0xd57f9ad58126a064!8m2!3d33.6006476!4d73.1301064!16s%2Fg%2F11gfd4ndh5!19sChIJdzz-84Hs3zgRZKAmgdWaf9U?authuser=0&hl=en&rclk=1,2026-05-21T20:56:28.564353
Zubair Auto& Motor Workshop,Car Mechanic,+923439748090,5.0,,"
Street 1, behind Prism Arcade, Phase 7 Rawalpindi, 46000, Pakistan",33.5218343,73.1107906,https://www.google.com/maps/place/Zubair+Auto%26+Motor+Workshop/data=!4m7!3m6!1s0x38dfed9b506e06b9:0xfb89fd95117cd3b1!8m2!3d33.5218343!4d73.1107906!16s%2Fg%2F11t83nhm_4!19sChIJuQZuUJvt3zgRsdN8EZX9ifs?authuser=0&hl=en&rclk=1,2026-05-21T20:56:34.051879
Car workshop,Car Mechanic,,3.0,,"
H4QC+MR2, Sector 4, Rawalpindi, Pakistan",33.5891381,73.1220234,https://www.google.com/maps/place/Car+workshop/data=!4m7!3m6!1s0x38dfeddc466a9fe5:0xaa7ac6272fce3522!8m2!3d33.5891381!4d73.1220234!16s%2Fg%2F11kn8gy388!19sChIJ5Z9qRtzt3zgRIjXOLyfGeqo?authuser=0&hl=en&rclk=1,2026-05-21T20:56:38.449354
